id,year,month,date,lease_commence_date,remaining_lease,remaining_lease_months
30215,2018,7,2018-07,1980,60 years 06 months,720
30216,2018,7,2018-07,1980,60 years 11 months,720
30217,2018,7,2018-07,1981,61 years 07 months,732
30218,2018,7,2018-07,1978,59 years 04 months,708
30219,2018,7,2018-07,1978,59 years 01 month,708
30220,2018,7,2018-07,1980,60 years 11 months,720
30221,2018,7,2018-07,1984,65 years 03 months,780
30222,2018,7,2018-07,1978,58 years 09 months,696
30223,2018,7,2018-07,1980,61 years 03 months,732
30224,2018,7,2018-07,1981,61 years 07 months,732
30225,2018,7,2018-07,1977,57 years 11 months,684
30226,2018,7,2018-07,1981,61 years 06 months,732
30227,2018,7,2018-07,1978,59 years 04 months,708
30228,2018,7,2018-07,1980,61 years 02 months,732
30229,2018,7,2018-07,1980,61 years 01 month,732
30230,2018,7,2018-07,1980,61 years 02 months,732
30231,2018,7,2018-07,1979,60 years 02 months,720
30232,2018,7,2018-07,1980,60 years 08 months,720
30233,2018,7,2018-07,1978,58 years 11 months,696
30234,2018,7,2018-07,1980,60 years 07 months,720
30235,2018,7,2018-07,1980,60 years 06 months,720
30236,2018,7,2018-07,1978,59 years 03 months,708
30237,2018,7,2018-07,1979,60 years,720
30238,2018,7,2018-07,1981,61 years 10 months,732
30239,2018,7,2018-07,1980,60 years 11 months,720
30240,2018,7,2018-07,1979,60 years 02 months,720
30241,2018,7,2018-07,1976,57 years 01 month,684
30242,2018,7,2018-07,1980,60 years 07 months,720
30243,2018,7,2018-07,1979,60 years 01 month,720
30244,2018,7,2018-07,1981,61 years 07 months,732
30245,2018,7,2018-07,1976,56 years 10 months,672
30246,2018,7,2018-07,1981,61 years 07 months,732
30247,2018,7,2018-07,1979,60 years 02 months,720
30248,2018,7,2018-07,1979,59 years 11 months,708
30249,2018,7,2018-07,1981,61 years 06 months,732
30250,2018,7,2018-07,1980,61 years 05 months,732
30251,2018,7,2018-07,1978,58 years 09 months,696
30252,2018,7,2018-07,1980,60 years 08 months,720
30253,2018,7,2018-07,1977,57 years 11 months,684
30254,2018,7,2018-07,1978,58 years 09 months,696
30255,2018,7,2018-07,1979,59 years 06 months,708
30256,2018,7,2018-07,1979,59 years 11 months,708
30257,2018,7,2018-07,1980,61 years 05 months,732
30258,2018,7,2018-07,1985,65 years 06 months,780
30259,2018,7,2018-07,1981,61 years 10 months,732
30260,2018,7,2018-07,1980,61 years 03 months,732
30261,2018,7,2018-07,1978,58 years 06 months,696
30262,2018,7,2018-07,1981,61 years 07 months,732
30263,2018,7,2018-07,1979,59 years 07 months,708
30264,2018,7,2018-07,1980,60 years 11 months,720
30265,2018,7,2018-07,1980,61 years 05 months,732
30266,2018,7,2018-07,2012,93 years 03 months,1116
30267,2018,7,2018-07,1977,57 years 09 months,684
30268,2018,7,2018-07,1978,59 years 02 months,708
30269,2018,7,2018-07,1979,59 years 07 months,708
30270,2018,7,2018-07,1980,61 years 04 months,732
30271,2018,7,2018-07,1980,61 years 02 months,732
30272,2018,7,2018-07,1980,61 years 02 months,732
30273,2018,7,2018-07,1978,59 years 02 months,708
30274,2018,7,2018-07,1978,59 years 04 months,708
30275,2018,7,2018-07,1982,62 years 08 months,744
30276,2018,7,2018-07,1980,61 years 04 months,732
30277,2018,7,2018-07,1980,61 years,732
30278,2018,7,2018-07,1978,59 years 03 months,708
30279,2018,7,2018-07,2006,86 years 09 months,1032
30280,2018,7,2018-07,2006,86 years 09 months,1032
30281,2018,7,2018-07,2006,86 years 10 months,1032
30282,2018,7,2018-07,2001,82 years 02 months,984
30283,2018,7,2018-07,2012,93 years 02 months,1116
30284,2018,7,2018-07,2012,93 years 02 months,1116
30285,2018,7,2018-07,2011,91 years 11 months,1092
30286,2018,7,2018-07,2011,91 years 11 months,1092
30287,2018,7,2018-07,2002,83 years 06 months,996
30288,2018,7,2018-07,2011,91 years 11 months,1092
30289,2018,7,2018-07,1980,61 years 05 months,732
30290,2018,7,2018-07,1980,60 years 06 months,720
30291,2018,7,2018-07,1979,59 years 06 months,708
30292,2018,7,2018-07,1980,60 years 06 months,720
30293,2018,7,2018-07,1980,61 years 04 months,732
30294,2018,7,2018-07,1980,60 years 07 months,720
30295,2018,7,2018-07,1980,61 years 02 months,732
30296,2018,7,2018-07,1977,58 years 01 month,696
30297,2018,7,2018-07,1979,59 years 07 months,708
30298,2018,7,2018-07,1980,61 years 01 month,732
30299,2018,7,2018-07,1980,61 years 05 months,732
30300,2018,7,2018-07,1982,62 years 09 months,744
30301,2018,7,2018-07,2006,86 years 09 months,1032
30302,2018,7,2018-07,2002,83 years 06 months,996
30303,2018,7,2018-07,2011,92 years 02 months,1104
30304,2018,7,2018-07,2003,84 years 02 months,1008
30305,2018,7,2018-07,2011,91 years 11 months,1092
30306,2018,7,2018-07,2002,83 years 06 months,996
30307,2018,7,2018-07,2011,91 years 11 months,1092
30308,2018,7,2018-07,2011,91 years 11 months,1092
30309,2018,7,2018-07,2011,91 years 11 months,1092
30310,2018,7,2018-07,2011,91 years 11 months,1092
30311,2018,7,2018-07,2011,91 years 11 months,1092
30312,2018,7,2018-07,2011,91 years 11 months,1092
30313,2018,7,2018-07,2012,93 years 02 months,1116
30314,2018,7,2018-07,1996,76 years 10 months,912
30315,2018,7,2018-07,1996,76 years 11 months,912
30316,2018,7,2018-07,1980,61 years 03 months,732
30317,2018,7,2018-07,1979,60 years 01 month,720
30318,2018,7,2018-07,1986,66 years 06 months,792
30319,2018,7,2018-07,1978,58 years 09 months,696
30320,2018,7,2018-07,1978,58 years 10 months,696
30321,2018,7,2018-07,1978,58 years 10 months,696
30322,2018,7,2018-07,1978,58 years 09 months,696
30323,2018,7,2018-07,1977,58 years,696
30324,2018,7,2018-07,1979,60 years,720
30325,2018,7,2018-07,1988,69 years,828
30326,2018,7,2018-07,1972,53 years 02 months,636
30327,2018,7,2018-07,1978,58 years 11 months,696
30328,2018,7,2018-07,1980,60 years 06 months,720
30329,2018,7,2018-07,1985,65 years 11 months,780
30330,2018,7,2018-07,1985,66 years 04 months,792
30331,2018,7,2018-07,1978,58 years 10 months,696
30332,2018,7,2018-07,1979,60 years 01 month,720
30333,2018,7,2018-07,1979,60 years,720
30334,2018,7,2018-07,1985,66 years 02 months,792
30335,2018,7,2018-07,1986,67 years 01 month,804
30336,2018,7,2018-07,1978,58 years 10 months,696
30337,2018,7,2018-07,1980,60 years 11 months,720
30338,2018,7,2018-07,1988,68 years 09 months,816
30339,2018,7,2018-07,1976,56 years 07 months,672
30340,2018,7,2018-07,1974,54 years 07 months,648
30341,2018,7,2018-07,1972,53 years 02 months,636
30342,2018,7,2018-07,1983,63 years 07 months,756
30343,2018,7,2018-07,1978,58 years 10 months,696
30344,2018,7,2018-07,1986,66 years 06 months,792
30345,2018,7,2018-07,1980,60 years 11 months,720
30346,2018,7,2018-07,1979,59 years 07 months,708
30347,2018,7,2018-07,1979,60 years 02 months,720
30348,2018,7,2018-07,1974,54 years 06 months,648
30349,2018,7,2018-07,1985,66 years 04 months,792
30350,2018,7,2018-07,1981,62 years,744
30351,2018,7,2018-07,1979,60 years,720
30352,2018,7,2018-07,1979,59 years 07 months,708
30353,2018,7,2018-07,1986,67 years,804
30354,2018,7,2018-07,1982,62 years 11 months,744
30355,2018,7,2018-07,1981,62 years 01 month,744
30356,2018,7,2018-07,1978,58 years 06 months,696
30357,2018,7,2018-07,1985,66 years,792
30358,2018,7,2018-07,1986,66 years 08 months,792
30359,2018,7,2018-07,1985,65 years 11 months,780
30360,2018,7,2018-07,1981,62 years,744
30361,2018,7,2018-07,1979,59 years 06 months,708
30362,2018,7,2018-07,1976,56 years 07 months,672
30363,2018,7,2018-07,1976,56 years 07 months,672
30364,2018,7,2018-07,1978,58 years 11 months,696
30365,2018,7,2018-07,1980,60 years 07 months,720
30366,2018,7,2018-07,1979,60 years,720
30367,2018,7,2018-07,1979,59 years 11 months,708
30368,2018,7,2018-07,1979,60 years 01 month,720
30369,2018,7,2018-07,1977,58 years,696
30370,2018,7,2018-07,1980,60 years 10 months,720
30371,2018,7,2018-07,1977,58 years 03 months,696
30372,2018,7,2018-07,1977,58 years 02 months,696
30373,2018,7,2018-07,1977,58 years 04 months,696
30374,2018,7,2018-07,1986,67 years 03 months,804
30375,2018,7,2018-07,1985,66 years 01 month,792
30376,2018,7,2018-07,1986,67 years 04 months,804
30377,2018,7,2018-07,1983,63 years 07 months,756
30378,2018,7,2018-07,1983,63 years 07 months,756
30379,2018,7,2018-07,1980,61 years,732
30380,2018,7,2018-07,1985,66 years 02 months,792
30381,2018,7,2018-07,1978,59 years 04 months,708
30382,2018,7,2018-07,1980,61 years 04 months,732
30383,2018,7,2018-07,1986,67 years 02 months,804
30384,2018,7,2018-07,1978,58 years 11 months,696
30385,2018,7,2018-07,1978,58 years 10 months,696
30386,2018,7,2018-07,1988,68 years 09 months,816
30387,2018,7,2018-07,1977,58 years 03 months,696
30388,2018,7,2018-07,1979,60 years 02 months,720
30389,2018,7,2018-07,1975,55 years 06 months,660
30390,2018,7,2018-07,1996,77 years 04 months,924
30391,2018,7,2018-07,1987,68 years,816
30392,2018,7,2018-07,1987,67 years 07 months,804
30393,2018,7,2018-07,1982,63 years 03 months,756
30394,2018,7,2018-07,1980,60 years 10 months,720
30395,2018,7,2018-07,1981,62 years 01 month,744
30396,2018,7,2018-07,1978,58 years 08 months,696
30397,2018,7,2018-07,1978,58 years 11 months,696
30398,2018,7,2018-07,1987,67 years 10 months,804
30399,2018,7,2018-07,1980,60 years 11 months,720
30400,2018,7,2018-07,1978,58 years 08 months,696
30401,2018,7,2018-07,1979,59 years 06 months,708
30402,2018,7,2018-07,1979,59 years 07 months,708
30403,2018,7,2018-07,1996,77 years 03 months,924
30404,2018,7,2018-07,1978,58 years 11 months,696
30405,2018,7,2018-07,1978,58 years 09 months,696
30406,2018,7,2018-07,1979,59 years 06 months,708
30407,2018,7,2018-07,1979,59 years 06 months,708
30408,2018,7,2018-07,1978,58 years 10 months,696
30409,2018,7,2018-07,1996,77 years 01 month,924
30410,2018,7,2018-07,2001,81 years 08 months,972
30411,2018,7,2018-07,2000,81 years 05 months,972
30412,2018,7,2018-07,2000,81 years 06 months,972
30413,2018,7,2018-07,2000,81 years 06 months,972
30414,2018,7,2018-07,2006,86 years 06 months,1032
30415,2018,7,2018-07,2006,86 years 06 months,1032
30416,2018,7,2018-07,2005,86 years 05 months,1032
30417,2018,7,2018-07,2005,86 years 06 months,1032
30418,2018,7,2018-07,2005,86 years 06 months,1032
30419,2018,7,2018-07,1989,69 years 10 months,828
30420,2018,7,2018-07,2006,86 years 07 months,1032
30421,2018,7,2018-07,1989,70 years,840
30422,2018,7,2018-07,1986,67 years 06 months,804
30423,2018,7,2018-07,1993,73 years 10 months,876
30424,2018,7,2018-07,1978,59 years 05 months,708
30425,2018,7,2018-07,1982,62 years 11 months,744
30426,2018,7,2018-07,1978,58 years 09 months,696
30427,2018,7,2018-07,1986,67 years 04 months,804
30428,2018,7,2018-07,1978,59 years 05 months,708
30429,2018,7,2018-07,1977,58 years 04 months,696
30430,2018,7,2018-07,2000,81 years 05 months,972
30431,2018,7,2018-07,1980,60 years 11 months,720
30432,2018,7,2018-07,1993,73 years 11 months,876
30433,2018,7,2018-07,1977,58 years 04 months,696
30434,2018,7,2018-07,2000,81 years 05 months,972
30435,2018,7,2018-07,1976,56 years 07 months,672
30436,2018,7,2018-07,1996,77 years 04 months,924
30437,2018,7,2018-07,1993,73 years 11 months,876
30438,2018,7,2018-07,1995,76 years 05 months,912
30439,2018,7,2018-07,1977,58 years 04 months,696
30440,2018,7,2018-07,1996,77 years 04 months,924
30441,2018,7,2018-07,2000,81 years 05 months,972
30442,2018,7,2018-07,1993,73 years 10 months,876
30443,2018,7,2018-07,1998,79 years,948
30444,2018,7,2018-07,1985,66 years 05 months,792
30445,2018,7,2018-07,1985,66 years 05 months,792
30446,2018,7,2018-07,1993,74 years 06 months,888
30447,2018,7,2018-07,1993,73 years 10 months,876
30448,2018,7,2018-07,1993,73 years 11 months,876
30449,2018,7,2018-07,1989,69 years 09 months,828
30450,2018,7,2018-07,1973,54 years 04 months,648
30451,2018,7,2018-07,1973,54 years 03 months,648
30452,2018,7,2018-07,1973,54 years 04 months,648
30453,2018,7,2018-07,1986,67 years 02 months,804
30454,2018,7,2018-07,1986,67 years 02 months,804
30455,2018,7,2018-07,1986,66 years 06 months,792
30456,2018,7,2018-07,1988,68 years 07 months,816
30457,2018,7,2018-07,1988,68 years 09 months,816
30458,2018,7,2018-07,1986,66 years 07 months,792
30459,2018,7,2018-07,1987,68 years 04 months,816
30460,2018,7,2018-07,1987,68 years 06 months,816
30461,2018,7,2018-07,1987,68 years,816
30462,2018,7,2018-07,1985,65 years 11 months,780
30463,2018,7,2018-07,1988,69 years 01 month,828
30464,2018,7,2018-07,1986,66 years 07 months,792
30465,2018,7,2018-07,1985,66 years 04 months,792
30466,2018,7,2018-07,1987,68 years 03 months,816
30467,2018,7,2018-07,1992,73 years,876
30468,2018,7,2018-07,1985,65 years 06 months,780
30469,2018,7,2018-07,1992,73 years 01 month,876
30470,2018,7,2018-07,1992,73 years 02 months,876
30471,2018,7,2018-07,1984,65 years 05 months,780
30472,2018,7,2018-07,1992,72 years 11 months,864
30473,2018,7,2018-07,1992,73 years,876
30474,2018,7,2018-07,1992,73 years 01 month,876
30475,2018,7,2018-07,1990,70 years 07 months,840
30476,2018,7,2018-07,1998,79 years,948
30477,2018,7,2018-07,1998,79 years,948
30478,2018,7,2018-07,1990,70 years 09 months,840
30479,2018,7,2018-07,1992,73 years 02 months,876
30480,2018,7,2018-07,1986,66 years 08 months,792
30481,2018,7,2018-07,1986,66 years 07 months,792
30482,2018,7,2018-07,1987,67 years 06 months,804
30483,2018,7,2018-07,1987,68 years 05 months,816
30484,2018,7,2018-07,1988,69 years 03 months,828
30485,2018,7,2018-07,1992,72 years 11 months,864
30486,2018,7,2018-07,1992,73 years,876
30487,2018,7,2018-07,1986,67 years 05 months,804
30488,2018,7,2018-07,1986,67 years 04 months,804
30489,2018,7,2018-07,1992,72 years 10 months,864
30490,2018,7,2018-07,1987,67 years 10 months,804
30491,2018,7,2018-07,1985,66 years,792
30492,2018,7,2018-07,1985,66 years,792
30493,2018,7,2018-07,1984,65 years 05 months,780
30494,2018,7,2018-07,1987,68 years,816
30495,2018,7,2018-07,1987,67 years 10 months,804
30496,2018,7,2018-07,1988,68 years 09 months,816
30497,2018,7,2018-07,1985,66 years 02 months,792
30498,2018,7,2018-07,1987,68 years,816
30499,2018,7,2018-07,1988,68 years 10 months,816
30500,2018,7,2018-07,1984,65 years 03 months,780
30501,2018,7,2018-07,1984,65 years 05 months,780
30502,2018,7,2018-07,1985,65 years 09 months,780
30503,2018,7,2018-07,1988,68 years 07 months,816
30504,2018,7,2018-07,1988,68 years 09 months,816
30505,2018,7,2018-07,1985,66 years 03 months,792
30506,2018,7,2018-07,1985,65 years 09 months,780
30507,2018,7,2018-07,1988,68 years 09 months,816
30508,2018,7,2018-07,1985,65 years 10 months,780
30509,2018,7,2018-07,1985,66 years 03 months,792
30510,2018,7,2018-07,1985,66 years 03 months,792
30511,2018,7,2018-07,1984,65 years 01 month,780
30512,2018,7,2018-07,1985,66 years,792
30513,2018,7,2018-07,1985,66 years,792
30514,2018,7,2018-07,1987,68 years 02 months,816
30515,2018,7,2018-07,1987,68 years 02 months,816
30516,2018,7,2018-07,1987,67 years 08 months,804
30517,2018,7,2018-07,1984,65 years 05 months,780
30518,2018,7,2018-07,1985,66 years 04 months,792
30519,2018,7,2018-07,1984,65 years 06 months,780
30520,2018,7,2018-07,1984,65 years 03 months,780
30521,2018,7,2018-07,1987,67 years 07 months,804
30522,2018,7,2018-07,1986,67 years 03 months,804
30523,2018,7,2018-07,1985,66 years 05 months,792
30524,2018,7,2018-07,1987,67 years 07 months,804
30525,2018,7,2018-07,1985,65 years 09 months,780
30526,2018,7,2018-07,1985,66 years,792
30527,2018,7,2018-07,1985,65 years 10 months,780
30528,2018,7,2018-07,1986,66 years 09 months,792
30529,2018,7,2018-07,1986,67 years 05 months,804
30530,2018,7,2018-07,1985,65 years 08 months,780
30531,2018,7,2018-07,1998,78 years 07 months,936
30532,2018,7,2018-07,1985,66 years,792
30533,2018,7,2018-07,1985,65 years 11 months,780
30534,2018,7,2018-07,1984,65 years 05 months,780
30535,2018,7,2018-07,1985,66 years 04 months,792
30536,2018,7,2018-07,1984,65 years 06 months,780
30537,2018,7,2018-07,1998,78 years 06 months,936
30538,2018,7,2018-07,2005,85 years 06 months,1020
30539,2018,7,2018-07,1985,66 years 06 months,792
30540,2018,7,2018-07,1998,78 years 06 months,936
30541,2018,7,2018-07,1985,65 years 10 months,780
30542,2018,7,2018-07,1985,66 years,792
30543,2018,7,2018-07,1985,65 years 07 months,780
30544,2018,7,2018-07,1985,65 years 08 months,780
30545,2018,7,2018-07,2005,85 years 06 months,1020
30546,2018,7,2018-07,1985,65 years 09 months,780
30547,2018,7,2018-07,1998,78 years 08 months,936
30548,2018,7,2018-07,1998,78 years 08 months,936
30549,2018,7,2018-07,1997,78 years 01 month,936
30550,2018,7,2018-07,2004,85 years 02 months,1020
30551,2018,7,2018-07,2004,85 years 06 months,1020
30552,2018,7,2018-07,2005,85 years 06 months,1020
30553,2018,7,2018-07,1983,64 years 02 months,768
30554,2018,7,2018-07,1997,77 years 11 months,924
30555,2018,7,2018-07,1986,67 years 03 months,804
30556,2018,7,2018-07,1987,67 years 11 months,804
30557,2018,7,2018-07,1986,67 years 02 months,804
30558,2018,7,2018-07,2005,85 years 06 months,1020
30559,2018,7,2018-07,1987,67 years 08 months,804
30560,2018,7,2018-07,2004,85 years 05 months,1020
30561,2018,7,2018-07,1986,67 years 04 months,804
30562,2018,7,2018-07,1985,66 years 03 months,792
30563,2018,7,2018-07,1985,65 years 09 months,780
30564,2018,7,2018-07,1998,78 years 07 months,936
30565,2018,7,2018-07,1997,77 years 10 months,924
30566,2018,7,2018-07,2004,85 years 03 months,1020
30567,2018,7,2018-07,1985,65 years 07 months,780
30568,2018,7,2018-07,2004,85 years 03 months,1020
30569,2018,7,2018-07,1997,78 years 04 months,936
30570,2018,7,2018-07,1997,78 years 05 months,936
30571,2018,7,2018-07,1985,65 years 07 months,780
30572,2018,7,2018-07,1985,65 years 09 months,780
30573,2018,7,2018-07,1985,65 years 06 months,780
30574,2018,7,2018-07,2005,85 years 08 months,1020
30575,2018,7,2018-07,1987,67 years 10 months,804
30576,2018,7,2018-07,1993,73 years 10 months,876
30577,2018,7,2018-07,1993,73 years 10 months,876
30578,2018,7,2018-07,1986,67 years 04 months,804
30579,2018,7,2018-07,1985,66 years,792
30580,2018,7,2018-07,1997,78 years 04 months,936
30581,2018,7,2018-07,1997,78 years 01 month,936
30582,2018,7,2018-07,1985,65 years 10 months,780
30583,2018,7,2018-07,1975,55 years 08 months,660
30584,2018,7,2018-07,1971,51 years 07 months,612
30585,2018,7,2018-07,1978,58 years 06 months,696
30586,2018,7,2018-07,1978,58 years 06 months,696
30587,2018,7,2018-07,1970,50 years 08 months,600
30588,2018,7,2018-07,1975,55 years 10 months,660
30589,2018,7,2018-07,1975,55 years 09 months,660
30590,2018,7,2018-07,1978,59 years,708
30591,2018,7,2018-07,1971,51 years 07 months,612
30592,2018,7,2018-07,1983,63 years 06 months,756
30593,2018,7,2018-07,1983,63 years 07 months,756
30594,2018,7,2018-07,1969,50 years,600
30595,2018,7,2018-07,1971,52 years 01 month,624
30596,2018,7,2018-07,1973,54 years,648
30597,2018,7,2018-07,1976,57 years 02 months,684
30598,2018,7,2018-07,1973,54 years 01 month,648
30599,2018,7,2018-07,1983,63 years 10 months,756
30600,2018,7,2018-07,1983,63 years 06 months,756
30601,2018,7,2018-07,1969,50 years 01 month,600
30602,2018,7,2018-07,1976,57 years 02 months,684
30603,2018,7,2018-07,1973,54 years,648
30604,2018,7,2018-07,1969,50 years,600
30605,2018,7,2018-07,1978,59 years 01 month,708
30606,2018,7,2018-07,1973,54 years 01 month,648
30607,2018,7,2018-07,1976,57 years 03 months,684
30608,2018,7,2018-07,2002,83 years 05 months,996
